Id,Name,Description,250x250 Thumbnail,Full Size Thumbnail,Comics Available,ComicName0,ComicName1,ComicName2,ComicName3,ComicName4,ComicName5,ComicName6,ComicName7,ComicName8,ComicName9,ComicName10,ComicName11,ComicName12,ComicName13,ComicName14,ComicName15,ComicName16,ComicName17,ComicName18,ComicName19,ComicName20,Stories Available,Events Available,Series Available
1016452,Spider-Man (Ai Apaec),,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4fce7a4d900f4/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/60/4fce7a4d900f4.jpg,1,,,,,,,,,,,,,,,,,,,,,,1,0,1
1014858,Spider-Man (Ben Reilly),,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5317717bed6fe/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5317717bed6fe.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1012200,Spider-Man (House of M),"In the House of M universe, surrounded by his family, including his young son Richard and close friends, Peter Parker is the envy of the world and its most popular mutant; but lately, Peter has felt like something is wrong in his world.",http://i.annihil.us/u/prod/marvel/i/mg/3/60/5317718f0a2e7/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/60/5317718f0a2e7.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1017332,Spider-Man (LEGO Marvel Super Heroes),,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5239c4d095611/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5239c4d095611.jpg,0,Amazing Spider-Man (1999) #573 (ZOMBIE VARIANT (1 FOR 10)),,,,,,,,,,,,,,,,,,,,,0,0,0
1011114,Spider-Man (Marvel Zombies),"Zombie Spider-Man ate his own wife and aunt, the only two people left in the world who truly loved him.",http://i.annihil.us/u/prod/marvel/i/mg/3/00/531772716d0ac/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/00/531772716d0ac.jpg,1,,,,,,,,,,,,,,,,,,,,,,1,0,1
1017305,Spider-Man (Marvel: Avengers Alliance),,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5239b59f49020/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5239b59f49020.jpg,0,"All-New, All-Different Avengers (2015) #10",Amazing Spider-Man (2015) #13,Spider-Men (Hardcover),Spider-Men (2012) #1,Spider-Men (2012) #2,Spider-Men (2012) #2 (Pichelli Variant),,,,,,,,,,,,,,,,0,0,0
1016181,Spider-Man (Miles Morales),"Teenager Miles Morales grew up in Brooklyn, New York. Recently, Miles took on the controversial and pressured role of Spider-Man shortly after the death of the original. Morales made his debut against The Kangaroo, much to the surprise and disapproval of many present at the confrontation.",http://i.annihil.us/u/prod/marvel/i/mg/f/50/537bcfa1eed73/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/f/50/537bcfa1eed73.jpg,21,Spider-Man Noir (Hardcover),Spider-Man Noir GN-TPB (Reprint) (Trade Paperback),,,,,,,,,,,,,,,,,,,,29,0,6
1012295,Spider-Man (Noir),,http://i.annihil.us/u/prod/marvel/i/mg/6/40/531771a14fcf6/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/40/531771a14fcf6.jpg,2,,,,,,,,,,,,,,,,,,,,,,3,0,2
1011377,Spider-Man (Takuya Yamashiro),,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4be86ad8ada17/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/f/50/4be86ad8ada17.jpg,0,Ultimate Annuals Vol. 1 (Trade Paperback),Ultimate Comics Avengers Vs New Ultimates (2010) #1,Ultimate Comics Avengers Vs New Ultimates (2010) #1 (2nd Printing Variant),Ultimate Comics Avengers Vs New Ultimates (2010) #2 (HITCH VARIANT),Ultimate Comics Avengers Vs New Ultimates (2010) #2 (2nd Printing Variant),Ultimate Comics Avengers Vs New Ultimates (2010) #3 (CHO VARIANT),,,,,,,,,,,,,,,,0,0,0
1011010,Spider-Man (Ultimate),"Peterês relatively normal life changed abruptly during a school trip to Osborn Industries, Inc, where the company had been working on a super soldier serum, the Oz Compound; a spider exposed to it escaped and bit Peter before it was destroyed.",http://i.annihil.us/u/prod/marvel/i/mg/3/50/531771b4e8c60/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/50/531771b4e8c60.jpg,228,Amazing Spider-Man (1999) #5,Amazing Spider-Man (1999) #6,Astonishing Tales (2009) #3,Avengers/Invaders (2008) #1,Avengers/Invaders (2008) #1 (FINCH VARIANT),Avengers/Invaders (2008) #3,,,,,,,,,,,,,,,,254,0,41
1010795,Spider-Woman (Charlotte Witter),,http://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa.jpg,9,Amazing Spider-Man (1999) #5,Amazing Spider-Man (1999) #6,Amazing Spider-Man (1999) #666,Amazing Spider-Man (1999) #667,Amazing Spider-Man (1999) #668,Amazing Spider-Man (1999) #673,,,,,,,,,,,,,,,,9,1,6
1009608,Spider-Woman (Jessica Drew),"When young Jessica Drew suffered uranium poisoning in 1931, her father was forced to inject her with his untested spider serum and seal her in a genetic accelerator.",http://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743.jpg,97,Amazing Spider-Man (1999) #2,Amazing Spider-Man (1999) #5,Amazing Spider-Man (1999) #6,Amazing Spider-Man (1999) #611,The Loners (2007) #3,,,,,,,,,,,,,,,,,91,7,38
1010794,Spider-Woman (Mattie Franklin),"Mattie Franklin was granted her powers when, after overhearing a phone call between her father and Norman Osborn about the Gathering of the Five, she took her father's place during the Gathering and was endowed with the awesome powers that Norman Osborn had wanted for himself.",http://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020.jpg,5,Excalibur (1988) #107,Excalibur (1988) #109,Excalibur (1988) #110,Longshot (1985) #1,Longshot (1985) #3,Longshot (1985) #4,,,,,,,,,,,,,,,,5,0,2
1009614,Spiral (Rita Wayword),"Spiral was created to be an agent of Mojo, the despotic leader of Mojo World, often used as his favored personal servant, executioner, and spy.",http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314.jpg,39,,,,,,,,,,,,,,,,,,,,,,40,4,18
1011158,Spirit,Spirit is a member of the Luphomoid race and she is one of the few survivors of her planet's destruction.,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a.jpg,0,Avengers/Invaders (2008) #9,Cap Transport (2005) #19,Cap Transport (2005) #20,Captain America (2004) #18,Captain America (2004) #19,Captain America (2004) #20,,,,,,,,,,,,,,,,0,0,0
1010899,Spitfire,"During World War II, Jacqueline Falsworth bravely served in Britainês Home Guard.",http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb.jpg,14,Amazing Spider-Man (1999) #589,Amazing Spider-Man (1999) #645 (SPIDEY VS. VARIANT),Fantastic Four (1998) #38,,,,,,,,,,,,,,,,,,,13,0,10
1009616,Spot,"Jonathan Ohnn was working as a research scientist on behalf of Wilson Fisk, the Kingpin of Crime.",http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d.jpg,3,,,,,,,,,,,,,,,,,,,,,,3,0,2
1011180,Sprite,Sprite is a mischievous Eternal who maintains a perpetual youthful appearance.,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1009617,Spyke,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1014905,Squadron Sinister,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1,Avengers (1963) #86,,,,,,,,,,,,,,,,,,,,,1,0,1
1010814,Squadron Supreme (Earth-712),,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035eca1466/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035eca1466.jpg,40,Avengers (1963) #85,Captain America (1968) #314,Squadron Supreme (Trade Paperback),Squadron Supreme (Trade Paperback),Squadron Supreme (1985) #1,Squadron Supreme (2006) #1,Squadron Supreme (2008) #1,Squadron Supreme (2008) #2,Squadron Supreme (1985) #2,Squadron Supreme (2006) #2,Squadron Supreme (2006) #3,Squadron Supreme (2008) #3,Squadron Supreme (1985) #3,Squadron Supreme (2008) #3 (MONKEY VARIANT (1 FOR 10)),Squadron Supreme (1985) #4,Squadron Supreme (2006) #4,Squadron Supreme (2008) #4,Squadron Supreme (1985) #5,Squadron Supreme (2006) #5,Squadron Supreme (2008) #5,,56,0,11
1010860,Squirrel Girl,"Escaping the taunts of her fellow school students regarding her physical mutation, Los-Angeles born Doreen Green fled into the nearby woods where she quickly discovered her affinity for squirrels.",http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c0035beb0c55/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c0035beb0c55.jpg,12,Age of Heroes (Trade Paperback),Age of Heroes (2010) #3,Amazing Spider-Man (1999) #653,G.L.a. (2005) #1,G.L.a.: Misassembled (Trade Paperback),New Avengers (2010) #15,New Avengers (2010) #17,New Avengers (2010) #17 (Mc 50th Anniversary Variant),New Avengers Annual (2011) #1,The Unbeatable Squirrel Girl (2015) #1,The Unbeatable Squirrel Girl (2015) #1 (Noto Hip-&#8203;Hop Variant),The Unbeatable Squirrel Girl (2015) #8,,,,,,,,,,14,1,8
1009618,Stacy X,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,38,Avengers (1998) #60,Avengers Icons: Vision (2002) #4,Avengers Vol. 1: World Trust (Trade Paperback),"Call, the Vol. 1: The Brotherhood & the Wagon (Trade Paperback)","Call, the Vol. 2: The Precinct (Trade Paperback)",Captain America (2002) #6,Captain America Vol. I: The New Deal (Trade Paperback),Captain Marvel (2000) #3,Captain Marvel Vol. 1: Nothing to Lose (Trade Paperback),Captain Marvel Vol. I (Trade Paperback),Killraven (2002) #2,Killraven Premiere (Hardcover),Marvel Double Shot (2003) #1,New X-Men (Hardcover),New X-Men (2001) #134,The Call of Duty: The Precinct (2002) #5,The Call of Duty: The Wagon (2002) #4,Uncanny X-Men (1963) #399,Uncanny X-Men (1963) #400,Uncanny X-Men (1963) #401,,33,0,20
1015003,Stacy X (Ultimate),,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,4,Ultimate X-Men (2000) #24,Ultimate X-Men (2000) #25,Ultimate X-Men Ultimate Collection Book 2 (Trade Paperback),Ultimate X-Men Vol. 4: Hellfire & Brimstone (Trade Paperback),,,,,,,,,,,,,,,,,,2,0,3
1011307,Star Brand,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,21,Avengers (2012) #34.2,Star Brand (1986) #1,Star Brand (1986) #2,Star Brand (1986) #3,Star Brand (1986) #4,Star Brand (1986) #5,Star Brand (1986) #6,Star Brand (1986) #7,Star Brand (1986) #8,Star Brand (1986) #9,Star Brand (1986) #10,Star Brand (1986) #11,Star Brand (1986) #12,Star Brand (1986) #13,Star Brand (1986) #14,Star Brand (1986) #15,Star Brand (1986) #16,Star Brand (1986) #17,Star Brand (1986) #18,Star Brand (1986) #19,,36,0,3
1010733,Star-Lord (Peter Quill),"Refusing to miss his opportunity, Peter Jason Quill stole a scoutship from Cape Canaveral, returned to Eve, and shot his way to the appointed spot, where his old rival Harrelson, NASA's choice to be Star-Lord, was awaiting selection, where Quill was transported away in his stead, and transformed into Star-Lord.",http://i.annihil.us/u/prod/marvel/i/mg/9/a0/537bc55e8b1f5/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/537bc55e8b1f5.jpg,27,All-New X-Men (2012) #24 (Keown Variant),Annihilation Classic (Hardcover),Annihilation: Conquest (2007) #1,Annihilation: Conquest (2007) #2,Annihilation: Conquest (2007) #3,Annihilation: Conquest (2007) #4,Annihilation: Conquest (2007) #5,Annihilation: Conquest (2007) #6,Annihilation: Conquest - Starlord (2007) #3,Annihilation: Conquest - Starlord (2007) #4,Guardians of the Galaxy (2013) #1,Guardians of the Galaxy (2008) #20,Legendary Star-Lord (2014) #1,Marvel Premiere (1972) #61,Marvel Preview (1977) #4,Marvel Preview (1977) #10,Marvel Preview (1977) #11,Marvel Preview (1977) #13,Marvel Preview (1977) #14,Marvel Preview (1977) #15,,67,3,14
1009621,Starbolt,Starbolt is a member of the Shi'ar Imperial Guard.,http://i.annihil.us/u/prod/marvel/i/mg/e/70/4c003acf4e4bc/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/e/70/4c003acf4e4bc.jpg,8,Fantastic Four/Inhumans (Trade Paperback),Inhumans (2000) #4,Marvel Masterworks: The Uncanny X-Men Vol. (Hardcover),Uncanny X-Men (1963) #107,Uncanny X-Men (1963) #109,Uncanny X-Men (1963) #155,Uncanny X-Men (1963) #157,Uncanny X-Men Omnibus Vol. 1 (Hardcover),,,,,,,,,,,,,,5,0,5
1010764,Stardust,"As Herald for the world devourer, Galactus, Stardust found suitable worlds for her master to consume.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1011084,Starfox,"The youngest son of Mentor and Sui-San, Eros had the natural ability to excite pleasure in others, but his power had no effect upon his mutant older brother, Thanos, who worshiped the cosmic embodiment of Death and led an army against Titan.",http://i.annihil.us/u/prod/marvel/i/mg/b/70/4c0030cbcba98/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4c0030cbcba98.jpg,11,Avengers (1998) #1,Avengers (1998) #2,Avengers (1998) #3,Avengers (1998) #4,Avengers (1998) #35,Avengers Assemble (Hardcover),Avengers Assemble Vol. 4 (Hardcover),Marvel Comics Presents (1988) #22,Marvel Comics Presents (1988) #65,Marvel Comics Presents: Wolverine Vol. 4 (Trade Paperback),Warlock and the Infinity Watch (1992) #2,,,,,,,,,,,12,0,6
1011341,Starhawk (Stakar Ogord),"Though best known as a 31st century hero in the alternate Reality-691 timeline, the enigmatic, space-faring Starhawk originated a millennium earlier.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1011078,Starjammers,,http://i.annihil.us/u/prod/marvel/i/mg/9/60/537f74ae55a3a/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/9/60/537f74ae55a3a.jpg,11,Essential X-Men Vol. 4 (All-New Edition) (Trade Paperback),Excalibur (1988) #69,Marvel Comics Presents (1988) #149,Starjammers (2004) #1,Starjammers (2004) #2,Starjammers (2004) #3,Starjammers (2004) #4,Starjammers (2004) #5,Starjammers (2004) #6,Uncanny X-Men (1963) #475,Uncanny X-Men: Rise & Fall of the Shi'ar Empire (Hardcover),,,,,,,,,,,10,0,6
1009622,Stark Industries,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1010828,Stature,Cassie Lang is the daughter of deceased Avenger Scott Lang and a member of the Young Avengers.,http://i.annihil.us/u/prod/marvel/i/mg/3/60/527413be6077d/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/3/60/527413be6077d.jpg,24,Avengers: The Children's Crusade - Young Avengers (2010) #1,Civil War: Young Avengers & Runaways (Trade Paperback),Civil War: Young Avengers & Runaways (2006) #4,Incredible Hulks (2009) #607 (MCGUINNESS VARIANT),Mighty Avengers (2007) #21,Mighty Avengers (2007) #22,Mighty Avengers (2007) #23,Mighty Avengers (2007) #24,Mighty Avengers (2007) #25,Mighty Avengers (2007) #26,Mighty Avengers (2007) #27,Mighty Avengers (2007) #28,Mighty Avengers (2007) #30,Mighty Avengers (2007) #31,Mighty Avengers (2007) #32,Mighty Avengers (2007) #33,Mighty Avengers (2007) #34,Mighty Avengers (2007) #34 (DEADPOOL VARIANT),Mighty Avengers (2007) #35,Mighty Avengers (2007) #36,,20,3,9
1010889,Steel Serpent (Davos),,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4ce5a3cacb3af/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/4/90/4ce5a3cacb3af.jpg,6,Immortal Iron Fist (2006) #8,Immortal Iron Fist (2006) #9,Immortal Iron Fist (2006) #11,Immortal Iron Fist (2006) #12,Immortal Iron Fist (2006) #13,Immortal Iron Fist (2006) #26,,,,,,,,,,,,,,,,6,0,1
1011159,Stellaris,"It is unknown how Stellaris survived the extermination of her home world by the Celestials or how she acquired her living armor, but ever since she has committed herself to their destruction.",http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c002f4445ce5/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c002f4445ce5.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1009625,Stepford Cuckoos,The Stepford Cuckoos were five identical mutant sisters who enrolled at the Xavier Institute and soon proved to be the cr_me de la cr_me of Emma Frost's telepathy class.,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003acc72680/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003acc72680.jpg,13,Chaos War: X-Men (2010) #1,New X-Men (Hardcover),New X-Men (2001) #123,New X-Men (2001) #124,New X-Men (2001) #125,New X-Men (2001) #126,New X-Men (2001) #134,New X-Men (2001) #135,New X-Men (2001) #136,New X-Men (2001) #137,New X-Men (2001) #138,New X-Men Vol. 2: Imperial (Trade Paperback),Runaways (2008) #10,,,,,,,,,13,1,5
1009615,Stephanie de la Spiroza,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1010901,Stephen Strange,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1010326,Steve Rogers,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,1,Secret Avengers (2010) #10,,,,,,,,,,,,,,,,,,,,,1,0,1
1009626,Stick,"Stick, who trained both Daredevil and Elektra in the martial arts, is the leader of the warrior order called The Chaste, and has fought alongside the clan's other members against The Hand for years.",http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,10,Daredevil (1998) #7,Daredevil (1964) #176,Daredevil (1964) #379,Daredevil by Frank Miller & Klaus Janson (Hardcover),Daredevil Visionaries: Kevin Smith (Daredevil Vol. I: Guardian Devil) (Trade Paperback),Wolverine (1988) #100,Wolverine (1988) #103,Wolverine (1988) #105,Wolverine (1988) #110,Wolverine (1988) #111,,,,,,,,,,,,8,1,5
1009627,Stilt-Man (Wibur Day),Wilbur Day was a scientist at Kaxton Labs who stole designs for a hydraulic ramming device from his company out of frustration of his position in his job.,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c003ac98d3ce/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c003ac98d3ce.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1009628,Stingray (Walter Newell),"Creating the Stingray costume, Newell succeeded in capturing the Sub-Mariner, although Namor soon escaped and Newell, while initially defeating him a second time, allowed his friend to go.",http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ac5e5195/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ac5e5195.jpg,25,Alpha Flight (1983) #113,Avengers (1998) #1,Avengers (1998) #2,Avengers (1998) #3,Avengers (1998) #4,Avengers (1998) #43,Avengers (1998) #44,Avengers (1998) #46,Avengers (1998) #52,Avengers (1998) #53,Avengers (1998) #54,Avengers (1998) #55,Avengers Assemble (Hardcover),Avengers: The Initiative (2007) #8,Avengers: The Kang Dynasty (Trade Paperback),Defenders (1972) #63,Fantastic Four (1961) #386,Iron Man (1968) #229,Iron Man: Armor Wars (Trade Paperback),Marvel Comics Presents (1988) #53,,25,1,12
1010327,Stone Men,,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg,0,,,,,,,,,,,,,,,,,,,,,,0,0,0
1009629,Storm,"Ororo Monroe is the descendant of an ancient line of African priestesses, all of whom have white hair, blue eyes, and the potential to wield magic.",http://i.annihil.us/u/prod/marvel/i/mg/6/40/526963dad214d/standard_fantastic.jpg,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526963dad214d.jpg,617,A+X (2012) #3,Age of Apocalypse: The Chosen (1995) #1,Alpha Flight (1983) #17,Alpha Flight (1983) #33,Alpha Flight (1983) #61,Alpha Flight (1983) #127,Astonishing X-Men (2004) #25,Astonishing X-Men (2004) #27,Astonishing X-Men (2004) #28,Astonishing X-Men (2004) #29,Astonishing X-Men (2004) #30,Astonishing X-Men (2004) #34,Astonishing X-Men (2004) #38,Astonishing X-Men (2004) #44,Astonishing X-Men (2004) #51,Astonishing X-Men (2004) #51 (Djurdjevic Variant),Avengers (1998) #10,Avengers (1963) #267,Avengers Assemble (Hardcover),Avengers Vs. X-Men (2012) #2,,713,22,155
